alpha,success_probability,number_modes,time_in_seconds,distance_to_homodyne_probability,bit_error_rate,squeezing,number_ancillas
0.50625,0.999897837638855,5,2700.3384058475494,0.5707432451077383,2.0432472229003907e-05,True,0
0.50625,0.9999871850013733,4,15562.874086856842,0.49172124047065524,3.203749656677246e-06,True,1
0.50625,0.5665526986122131,4,3350.0254406929016,0.058286754081495085,0.10836182534694672,False,0
0.50625,0.5,1,8.940292119979858,-0.3443504766532315,0.5,False,0
0.50625,0.5,1,8.666651964187622,-0.3443504766532315,0.5,False,0
0.50625,0.5,1,1.9683043956756592,-0.3443504766532315,0.5,False,0
0.50625,1.0,1,1.031996726989746,0.15564952334676851,0.0,False,0
0.50625,1.0,1,1.0615367889404297,0.15564952334676851,0.0,False,0
0.50625,0.999701976776123,1,0.959223747253418,0.15535150012289156,0.0002980232238769531,False,0
0.50625,0.9964600205421448,1,0.8886651992797852,0.1521095438889133,0.0035399794578552246,False,0
0.50625,0.9969407916069031,1,1.0014443397521973,0.1525903149536716,0.003059208393096924,False,0
0.50625,0.9969362020492554,1,0.917738676071167,0.15258572539602389,0.003063797950744629,False,0
0.50625,0.9969362020492554,1,0.9167907238006592,0.15258572539602389,0.003063797950744629,False,0
0.50625,0.9969362020492554,1,0.9236934185028076,0.15258572539602389,0.003063797950744629,False,0
0.50625,0.9973433017730713,1,0.9842195510864258,0.1529928251198398,0.002656698226928711,False,0
0.50625,0.9973540902137756,1,0.910569429397583,0.15300361356054415,0.0026459097862243652,False,0
0.50625,0.9969441890716553,1,0.9195935726165771,0.1525937124184238,0.0030558109283447266,False,0
0.50625,0.9969441890716553,1,0.955225944519043,0.1525937124184238,0.0030558109283447266,False,0
0.50625,0.9969441890716553,1,0.9205989837646484,0.1525937124184238,0.0030558109283447266,False,0
0.50625,0.9977969527244568,1,0.917487382888794,0.1534464760712253,0.002203047275543213,False,0
0.50625,0.7300646901130676,1,1.502040147781372,-0.11428578654016386,0.2699353098869324,False,0
0.50625,0.9969441890716553,1,0.988539457321167,0.1525937124184238,0.0030558109283447266,False,0
0.50625,0.9983870983123779,1,1.2539215087890625,0.15403662165914644,0.0016129016876220703,True,0
0.50625,0.9716326594352722,1,0.6197969913482666,0.12728218278204073,0.028367340564727783,False,0
0.50625,0.5,1,0.09188485145568848,-0.3443504766532315,0.5,False,0
0.50625,0.4805,1,6.91529655456543,-0.3638504766532315,0.5195000000000001,False,0
0.50625,0.75,1,1.0397610664367676,-0.09435047665323149,0.25,False,0
0.50625,0.8309999999999998,1,7.371104001998901,-0.013350476653231635,0.16900000000000015,False,0
0.50625,0.86,1,2.5016632080078125,0.0156495233467685,0.14,False,0
0.50625,0.8675594329833984,1,0.19438862800598145,0.023208956330166952,0.13244056701660156,False,0
0.50625,0.8675594329833984,1,0.20344066619873047,0.023208956330166952,0.13244056701660156,False,0
0.50625,0.8675594329833984,1,0.1923813819885254,0.023208956330166952,0.13244056701660156,False,0
0.50625,0.8759943246841431,1,3.150721788406372,0.03164384803091158,0.12400567531585693,True,0
0.50625,0.8683086037635803,1,0.09334254264831543,0.023958127110348837,0.13169139623641968,False,0
0.50625,[0.8818802],1,3.3110580444335938,[0.03752977],[0.11811978],True,0
0.50625,0.875,1,24.07479429244995,0.030649523346768515,0.125,False,0
0.50625,0.8,1,6.557031154632568,-0.04435047665323144,0.19999999999999996,False,0
0.50625,0.87,1,19.996368408203125,0.02564952334676851,0.13,False,0
0.50625,0.8545,1,89.40215468406677,0.010149523346768552,0.14549999999999996,False,0
0.50625,0.48249999999999993,1,87.96263766288757,-0.36185047665323156,0.5175000000000001,False,0
0.50625,0.859,1,131.5876588821411,0.0146495233467685,0.14100000000000001,False,0
0.50625,1.0,1,2.5675692558288574,0.15564952334676851,0.0,False,0
0.50625,1.0,1,0.622908353805542,0.15564952334676851,0.0,False,0
0.50625,0.867516040802002,1,0.12938237190246582,0.023165564148770468,0.13248395919799805,False,0
0.50625,0.8683207035064697,1,0.6461033821105957,0.02397022685323824,0.13167929649353027,False,0
0.50625,0.8683246374130249,1,0.6542501449584961,0.023974160759793417,0.1316753625869751,False,0
0.50625,0.8683207035064697,1,0.653252124786377,0.02397022685323824,0.13167929649353027,False,0
