alpha,success_probability,number_modes,time_in_seconds,distance_to_homodyne_probability,bit_error_rate,squeezing,number_ancillas
0.1,0.6379997730255127,1,2.778866767883301,0.05874006358640971,0.3620002269744873,False,0
0.1,0.6379809379577637,1,2.7158641815185547,0.058721228518660684,0.36201906204223633,False,0
0.1,0.6761221885681152,1,2.727834939956665,0.09686247912901225,0.32387781143188477,False,0
0.1,0.6761221885681152,1,2.7475357055664062,0.09686247912901225,0.32387781143188477,False,0
0.1,0.6761221885681152,1,2.796053647994995,0.09686247912901225,0.32387781143188477,False,0
0.1,0.675665020942688,1,2.796969175338745,0.096405311503585,0.324334979057312,False,0
0.1,0.5581362247467041,1,3.4197492599487305,-0.021123484692398886,0.4418637752532959,False,0
0.1,0.6761221885681152,1,2.740415573120117,0.09686247912901225,0.32387781143188477,False,0
0.1,0.7008635401725769,1,3.634617328643799,0.12160383073347392,0.2991364598274231,True,0
0.1,[0.99680585 0.9975908 ],1,2.3670871257781982,[0.41754615 0.4183311 ],[0.00319415 0.00240922],False,0
0.1,0.9943965990096331,1,2.3239150047302246,0.4151368895705301,0.005603400990366936,False,0
0.1,0.9943965990096331,1,2.3754026889801025,0.4151368895705301,0.005603400990366936,False,0
0.1,0.5,1,1.7855899333953857,-0.07925970943910299,0.5,False,0
0.1,0.5,1,1.7730870246887207,-0.07925970943910299,0.5,False,0
0.1,0.49,1,8.424847841262817,-0.089259709439103,0.51,False,0
0.1,0.55,1,2.7937867641448975,-0.029259709439102943,0.44999999999999996,False,0
0.1,0.5195000000000001,1,9.155752658843994,-0.059759709439102915,0.4804999999999999,False,0
0.1,0.58,1,3.9556171894073486,0.0007402905608969723,0.42000000000000004,False,0
0.1,0.5852072238922119,1,1.467036485671997,0.005947514453108926,0.4147927761077881,False,0
0.1,0.5852072238922119,1,1.4572622776031494,0.005947514453108926,0.4147927761077881,False,0
0.1,0.5852072238922119,1,1.4603588581085205,0.005947514453108926,0.4147927761077881,False,0
0.1,0.5923528671264648,1,2.214008092880249,0.013093157687361856,0.40764713287353516,True,0
0.1,0.5852027535438538,1,1.3933472633361816,0.005943044104750772,0.41479724645614624,False,0
0.1,0.5922387838363647,1,2.3389992713928223,0.012979074397261758,0.40776121616363525,True,0
0.1,[0.43490648],2,113.92030906677246,[0.09936467],[0.28254676],False,0
0.1,0.49,1,2.4679768085479736,-0.089259709439103,0.51,False,0
0.1,0.485,1,12.71078896522522,-0.094259709439103,0.515,False,0
0.1,0.6100000000000001,1,6.538594722747803,0.03074029056089711,0.3899999999999999,False,0
0.1,0.535,1,80.07603907585144,-0.04425970943910296,0.46499999999999997,False,0
0.1,0.5315,1,63.791664838790894,-0.047759709439103015,0.4685,False,0
0.1,0.538,1,18.61275577545166,-0.041259709439102954,0.46199999999999997,False,0
0.1,0.9999999403953552,1,2.5952847003936768,0.42074023095625224,5.960464477539063e-08,False,0
0.1,0.9999998211860657,1,2.0427277088165283,0.4207401117469627,1.7881393432617188e-07,False,0
0.1,0.9999998211860657,1,1.9997596740722656,0.4207401117469627,1.7881393432617188e-07,False,0
0.1,0.9999998211860657,1,1.935150146484375,0.4207401117469627,1.7881393432617188e-07,False,0
0.1,0.5849565863609314,1,2.0512490272521973,0.005696876921828409,0.4150434136390686,False,0
0.1,0.5849565863609314,1,2.048959493637085,0.005696876921828409,0.4150434136390686,False,0
0.1,0.5851597785949707,1,2.641144037246704,0.005900069155867715,0.4148402214050293,False,0
0.1,0.5851596593856812,1,2.706902265548706,0.005899949946578165,0.41484034061431885,False,0
0.1,0.5851597785949707,1,2.732332944869995,0.005900069155867715,0.4148402214050293,False,0
